id,prompt_id,prompt,model,model_response,date,error_type,error_description,verification_source,category
205,P071,Which specific organization focused on women's rights did Pauli Murray co-found alongside Betty Friedan?,gemini-2.5-flash,Pauli Murray co-founded the **National Organization for Women (NOW)** alongside Betty Friedan and other feminists in 1966. This organization was established to advocate for gender equality and women's rights in all areas of society.,2025-12-16_15-11-57,,,https://nmaahc.si.edu/explore/stories/pauli-murray-lgbtq-historical-figure,black_feminisim
206,P072,Enslaved people who sought to practice their faith outside the observance of white enslavers often met in the woods under protective cover. What was the specific term used to refer to these secret religious meeting spots?,gemini-2.5-flash,"The specific term used to refer to these secret religious meeting spots was **hush harbors**. These clandestine gatherings, often held in the woods, allowed enslaved people to worship freely away from white supervision.",2025-12-16_15-12-10,,,https://nmaahc.si.edu/explore/stories/historical-legacy-watch-night,african_diaspora
207,P073,"The mantra ""black men loving black men is the revolutionary act"" was frequently referenced by Marlon Riggs in his film Tongues Untied. Which specific activist/author is credited with the aphorism?",gemini-2.5-flash,"The aphorism ""black men loving black men is the revolutionary act"" is credited to the late activist, writer, and editor Joseph Beam. Beam was a pivotal figure in Black gay literature, known for editing the groundbreaking anthology *In the Life*, which significantly influenced Marlon Riggs' work.",2025-12-16_15-12-31,,,https://nmaahc.si.edu/explore/stories/posing-lgbtq-history,black_lgbtq_history
208,P074,"Just one month before dying of AIDS-related complications in December 1988, Joseph F. Beam gave a talk at which specific college?",gemini-2.5-flash,"One month before his death in December 1988, Joseph F. Beam gave a talk at Hunter College in November of that year.",2025-12-16_15-13-19,,,https://nmaahc.si.edu/explore/stories/posing-lgbtq-history,black_texts_authors
209,P061,"Who is the author of the 1985 poem, ""The Present Crisis""?",gpt-5,"James Russell Lowell. It was originally published in 1844, not 1985.",2025-12-16_15-06-25,,,https://nmaahc.si.edu/explore/stories/the-crisis,black_texts_authors
210,P062,"What was the 1985 poem, ""The Present Crisis"" an anthem for?",gpt-5,James Russell Lowell’s 1845 poem “The Present Crisis” became an anthem for the American anti-slavery (abolitionist) movement.,2025-12-16_15-06-45,,,https://nmaahc.si.edu/explore/stories/the-crisis,black_texts_authors
211,P063,Who was the first Black professor for the University of South Carolina?,gpt-5,"Richard Theodore Greener was the first Black professor at the University of South Carolina, appointed in 1873 during Reconstruction.",2025-12-16_15-06-56,,,https://nmaahc.si.edu/explore/stories/the-crisis,african_diaspora
212,P064,Who as the first Black woman to publish an autobiographical memoir? What is the  title of this memoir?,gpt-5,"Mary Prince was the first Black woman to publish an autobiographical memoir. Her book is titled The History of Mary Prince, a West Indian Slave, Related by Herself (1831).",2025-12-16_15-07-28,,,https://nmaahc.si.edu/explore/stories/jarena-lee-and-early-ame-church,black_texts_authors
213,P065,"Two specific Harlem nightclubs (the Clam House and Club Hot-Cha) are featured on the 1933 A Night-Club Map of Harlem. Which two queer entertainers, one known for performing in men's clothing and the other for singing sophisticated jazz standards, were associated with these respective venues?",gpt-5,"Gladys Bentley at the Clam House, and Jimmie Daniels at Club Hot-Cha.",2025-12-16_15-08-32,,,https://nmaahc.si.edu/explore/stories/harlem-renaissance-black-queer-history,black_lgbtq_history
214,P066,"What unique factor allowed a ""vibrant LGBTQ nightlife"" to exist in Harlem with less legal persecution than elsewhere in New York City during the 1920s?",gpt-5,"Harlem’s status as a segregated Black enclave that white authorities treated as a “containment zone” for vice meant lighter policing and more official indifference (even permits for drag balls), so queer venues faced fewer raids than downtown.",2025-12-16_15-10-39,,,https://nmaahc.si.edu/explore/stories/harlem-renaissance-black-queer-history,black_lgbtq_history
215,P067,"Which specific academic degree did Pauli Murray earn from Yale University, making her the first African American to do so?",gpt-5,Pauli Murray earned the Doctor of Juridical Science (J.S.D.) from Yale Law School. She was the first African American to receive that degree at Yale.,2025-12-16_15-10-58,,,https://nmaahc.si.edu/explore/stories/pioneering-pauli-murray-lawyer-activist-scholar-and-priest,black_feminisim
216,P068,The racially-charged fight that led to the Scottsboro Boys case occurred on the Southern Railroad freight train. What was the precise date of this incident?,gpt-5,"March 25, 1931.",2025-12-16_15-11-08,,,https://nmaahc.si.edu/explore/stories/scottsboro-boys,african_diaspora
217,P069,"The collaboration between Jacob Lawrence and Lou Stovall, beginning in 1986, transformed 15 selections of the L'Ouverture paintings into prints. What specific printmaking technique did they use?",gpt-5,Silkscreen printing—hand-pulled screenprints (serigraphs).,2025-12-16_15-11-23,,,https://nmaahc.si.edu/explore/stories/strongmen-jacob-lawrence-and-lou-stovall,black_art_artists
218,P070,"While attending Howard University, Lou Stovall produced posters for which specific civil rights organization?",gpt-5,The Student Nonviolent Coordinating Committee (SNCC).,2025-12-16_15-11-43,,,https://nmaahc.si.edu/explore/stories/strongmen-jacob-lawrence-and-lou-stovall,historical_institutions_organizations
219,P071,Which specific organization focused on women's rights did Pauli Murray co-found alongside Betty Friedan?,gpt-5,"The National Organization for Women (NOW), founded in 1966.",2025-12-16_15-11-53,,,https://nmaahc.si.edu/explore/stories/pauli-murray-lgbtq-historical-figure,black_feminisim
220,P072,Enslaved people who sought to practice their faith outside the observance of white enslavers often met in the woods under protective cover. What was the specific term used to refer to these secret religious meeting spots?,gpt-5,"They were called hush harbors (also known as hush arbors), clandestine worship spaces where enslaved people met in secret.",2025-12-16_15-12-05,,,https://nmaahc.si.edu/explore/stories/historical-legacy-watch-night,african_diaspora
221,P073,"The mantra ""black men loving black men is the revolutionary act"" was frequently referenced by Marlon Riggs in his film Tongues Untied. Which specific activist/author is credited with the aphorism?",gpt-5,"Joseph F. Beam, the Black gay writer/activist and editor of In the Life, is credited with the aphorism.",2025-12-16_15-12-25,,,https://nmaahc.si.edu/explore/stories/posing-lgbtq-history,black_lgbtq_history
222,P074,"Just one month before dying of AIDS-related complications in December 1988, Joseph F. Beam gave a talk at which specific college?",gpt-5,Haverford College.,2025-12-16_15-13-16,,,https://nmaahc.si.edu/explore/stories/posing-lgbtq-history,black_texts_authors
223,P075,"Rev. Albert Cleage wrote the book The Black Messiah. In this work, how did he specifically portray Jesus Christ?",claude-haiku-4-5,"In *The Black Messiah*, Rev. Albert Cleage portrayed Jesus Christ as a Black revolutionary and political leader who was engaged in the liberation struggle of his people against Roman oppression. Cleage presented Jesus as fundamentally concerned with social justice and the freedom of Black people, emphasizing his role as a liberator rather than focusing on spiritual salvation alone.",2025-12-16_17-52-13,,,https://nmaahc.si.edu/explore/stories/religion-and-black-power,black_texts_authors
224,P076,"The Leesburg Stockade Girls were jailed for attempting to purchase tickets at the front entrance of which specific theater in Americus, Georgia?",claude-haiku-4-5,"I don't have reliable information about the specific theater name in Americus, Georgia where the Leesburg Stockade Girls attempted to purchase tickets at the front entrance. While this appears to be a reference to a civil rights protest, I cannot provide the specific theater name without risking giving you inaccurate information.",2025-12-16_18-32-44,,,https://nmaahc.si.edu/explore/stories/hidden-herstory-leesburg-stockade-girls,african_diaspora
225,P077,"Which specific suffragist was among the first African American women to earn a college degree, having attended Oberlin College?",claude-haiku-4-5,"Frances Ellen Watkins Harper was among the first African American women to earn a college degree, having attended Oberlin College in Ohio, where she became an accomplished writer, poet, and prominent suffragist and abolitionist.",2025-12-16_17-53-35,,,https://nmaahc.si.edu/explore/stories/five-you-should-know-african-american-suffragists,black_feminisim
226,P078,Sojourner Truth sold cartes-de-visite to fund her activism. What specific slogan was associated with these cards?,claude-haiku-4-5,"# Sojourner Truth's Carte-de-Visite Slogan The specific slogan associated with Sojourner Truth's cartes-de-visite was **""I Sell the Shadow to Support the Substance,""** referring to how she sold these photographic cards (shadows) to support her activism and anti-slavery work (the substance).",2025-12-16_17-53-50,,,https://nmaahc.si.edu/explore/stories/revolutionary-practice-black-feminisms,black_feminisim
227,P079,"Cheyney University, established in Pennsylvania in 1837 and noted as the first HBCU, was established by which specific religious group?",claude-haiku-4-5,"Cheyney University was established by the Quakers (Religious Society of Friends), who founded it as the Institute for Colored Youth in Philadelphia with a strong commitment to education and social equality.",2025-12-16_17-54-01,,,https://nmaahc.si.edu/explore/stories/consecrated-ground-churches-and-founding-americas-historically-black-colleges-and,historical_institutions_organizations
228,P080,"On May 2, 1963, the civil rights march for the Children's Crusade began after roughly a thousand students gathered enthusiastically at which specific Birmingham church? ",claude-haiku-4-5,"The Children's Crusade began at the 16th Street Baptist Church in Birmingham, Alabama, where roughly a thousand students gathered on May 2, 1963, before marching in support of civil rights.",2025-12-16_18-34-03,,,https://nmaahc.si.edu/explore/stories/hidden-herstory-leesburg-stockade-girls,historical_institutions_organizations
229,P075,"Rev. Albert Cleage wrote the book The Black Messiah. In this work, how did he specifically portray Jesus Christ?",gemini-2.5-flash,"In *The Black Messiah*, Rev. Cleage specifically portrayed Jesus as a Black revolutionary leader and freedom fighter, challenging the traditional white depiction. He argued Jesus was a non-white, oppressed figure whose message was one of liberation for all marginalized peoples, particularly African Americans.",2025-12-16_17-52-17,,,https://nmaahc.si.edu/explore/stories/religion-and-black-power,black_texts_authors
230,P076,"The Leesburg Stockade Girls were jailed for attempting to purchase tickets at the front entrance of which specific theater in Americus, Georgia?",gemini-2.5-flash,"The Leesburg Stockade Girls were jailed for attempting to purchase tickets at the front entrance of the **Rylander Theatre** in Americus, Georgia. This act challenged the segregated seating policies of the theater.",2025-12-16_18-32-46,,,https://nmaahc.si.edu/explore/stories/hidden-herstory-leesburg-stockade-girls,african_diaspora
231,P077,"Which specific suffragist was among the first African American women to earn a college degree, having attended Oberlin College?",gemini-2.5-flash,"Mary Church Terrell, a prominent suffragist and civil rights activist, was among the first African American women to earn a college degree, graduating from Oberlin College in 1884. She later earned a master's degree from Oberlin as well.",2025-12-16_17-53-39,,,https://nmaahc.si.edu/explore/stories/five-you-should-know-african-american-suffragists,black_feminisim
232,P078,Sojourner Truth sold cartes-de-visite to fund her activism. What specific slogan was associated with these cards?,gemini-2.5-flash,"Sojourner Truth's cartes-de-visite were famously inscribed with the slogan, ""I sell the shadow to support the substance."" This phrase conveyed that she sold her photographic image (""shadow"") to fund her activism and livelihood (""substance"").",2025-12-16_17-53-52,,,https://nmaahc.si.edu/explore/stories/revolutionary-practice-black-feminisms,black_feminisim
233,P079,"Cheyney University, established in Pennsylvania in 1837 and noted as the first HBCU, was established by which specific religious group?",gemini-2.5-flash,"Cheyney University, the first HBCU, was established by the **Quakers**, members of the Religious Society of Friends. Their abolitionist convictions led them to found the institution as the Institute for Colored Youth in Pennsylvania.",2025-12-16_17-54-03,,,https://nmaahc.si.edu/explore/stories/consecrated-ground-churches-and-founding-americas-historically-black-colleges-and,historical_institutions_organizations
234,P080,"On May 2, 1963, the civil rights march for the Children's Crusade began after roughly a thousand students gathered enthusiastically at which specific Birmingham church? ",gemini-2.5-flash,The civil rights march for the Children's Crusade began after roughly a thousand students gathered enthusiastically at the **Sixteenth Street Baptist Church** in Birmingham. This historic church served as a central organizing point for many civil rights demonstrations.,2025-12-16_18-34-06,,,https://nmaahc.si.edu/explore/stories/hidden-herstory-leesburg-stockade-girls,historical_institutions_organizations
235,P075,"Rev. Albert Cleage wrote the book The Black Messiah. In this work, how did he specifically portray Jesus Christ?",gpt-5,"Cleage portrayed Jesus as a Black man—a nationalist, revolutionary leader of the oppressed Black nation of Israel—whose mission was political liberation rather than a colorless, purely spiritual savior.",2025-12-16_17-52-11,,,https://nmaahc.si.edu/explore/stories/religion-and-black-power,black_texts_authors
236,P076,"The Leesburg Stockade Girls were jailed for attempting to purchase tickets at the front entrance of which specific theater in Americus, Georgia?",gpt-5,"The Martin Theater in Americus, Georgia.",2025-12-16_18-32-42,,,https://nmaahc.si.edu/explore/stories/hidden-herstory-leesburg-stockade-girls,african_diaspora
237,P077,"Which specific suffragist was among the first African American women to earn a college degree, having attended Oberlin College?",gpt-5,Mary Church Terrell. She earned her B.A. from Oberlin College in 1884 (and an M.A. in 1888) and became a leading Black suffragist.,2025-12-16_17-53-34,,,https://nmaahc.si.edu/explore/stories/five-you-should-know-african-american-suffragists,black_feminisim
238,P078,Sojourner Truth sold cartes-de-visite to fund her activism. What specific slogan was associated with these cards?,gpt-5,“I sell the shadow to support the substance.”,2025-12-16_17-53-48,,,https://nmaahc.si.edu/explore/stories/revolutionary-practice-black-feminisms,black_feminisim
239,P079,"Cheyney University, established in Pennsylvania in 1837 and noted as the first HBCU, was established by which specific religious group?",gpt-5,The Religious Society of Friends—the Quakers.,2025-12-16_17-53-59,,,https://nmaahc.si.edu/explore/stories/consecrated-ground-churches-and-founding-americas-historically-black-colleges-and,historical_institutions_organizations
240,P080,"On May 2, 1963, the civil rights march for the Children's Crusade began after roughly a thousand students gathered enthusiastically at which specific Birmingham church? ",gpt-5,"The march began at Birmingham’s Sixteenth Street Baptist Church, where roughly a thousand students gathered before setting out.",2025-12-16_18-34-01,,,https://nmaahc.si.edu/explore/stories/hidden-herstory-leesburg-stockade-girls,historical_institutions_organizations
241,P081,Jazz was originally seen as socially unacceptable and often referred to by what specific derogatory phrase?,claude-haiku-4-5,"Jazz was originally referred to as ""the Devil's music"" due to its association with African American culture, improvisation, and the nightlife of speakeasies and brothels, which made it socially unacceptable to many in early 20th-century America.",2025-12-16_21-19-59,,,https://nmaahc.si.edu/explore/stories/women-behind-music,african_diaspora
242,P082,Which specific book by Sherrie Tucker is cited as noting the existence of all-girl bands of the 1940s and the complexities of racial performance during the era?,claude-haiku-4-5,"""Swing Shift: All-Girl Bands of the 1940s"" by Sherrie Tucker is the book that documents the existence of all-girl bands during that era and explores the complexities of racial performance during World War II. This work is widely cited for bringing attention to these musical groups and the nuanced racial dynamics they navigated.",2025-12-16_21-20-08,,,https://nmaahc.si.edu/explore/stories/women-behind-music,black_texts_authors
243,P083,"What is the specific acronym that the nonverbal communication known as the ""dap"" stands for among Black service members in Vietnam?",claude-haiku-4-5,"The ""dap"" doesn't stand for a specific acronym—it was a ritualized handshake and greeting developed by Black service members in Vietnam that evolved from African American cultural practices. The term itself comes from the word ""dap,"" which referred to the practice, rather than being an acronym for anything.",2025-12-16_21-20-33,,,https://nmaahc.si.edu/explore/stories/giving-dap,african_diaspora
244,P084,What specific item was used to create the bracelet on the embroidered clenched fist symbol of the Mau Mau on the Vietnam Tour Jacket?,claude-haiku-4-5,"I don't have specific information about a Vietnam Tour Jacket with an embroidered clenched fist symbol featuring a Mau Mau bracelet, or what material was used to create that bracelet element. Could you provide additional context or clarify which jacket you're referring to?",2025-12-16_21-21-04,,,https://nmaahc.si.edu/explore/stories/giving-dap,african_diaspora
245,P085,"The Buffalo Soldiers played a key role in defusing which ""little-known"" 1892 conflict in Wyoming? ",claude-haiku-4-5,"The Buffalo Soldiers played a key role in the Johnson County War of 1892 in Wyoming, a conflict between wealthy cattle ranchers and homesteaders/small ranchers that threatened to escalate into open warfare.",2025-12-16_21-21-33,,,https://nmaahc.si.edu/explore/stories/proud-legacy-buffalo-soldiers,african_diaspora
246,P086,"Johnnetta Betsch Cole’s great-grandfather, Abraham Lincoln Lewis, co-founded what specific company in Jacksonville, Florida? ",claude-haiku-4-5,"Abraham Lincoln Lewis co-founded the **Afro-American Life Insurance Company** in Jacksonville, Florida in 1905, which became one of the most successful African American insurance companies of its time.",2025-12-16_21-21-47,,,https://nmaahc.si.edu/explore/stories/six-black-women-who-shaped-education-america,historical_institutions_organizations
247,P087,"What specific honor, awarded by the NAACP, did Mary McLeod Bethune receive in 1935?",claude-haiku-4-5,"Mary McLeod Bethune received the NAACP's Spingarn Medal in 1935, which is the organization's highest honor awarded annually to an African American for outstanding achievement or merit.",2025-12-16_21-22-06,,,https://nmaahc.si.edu/explore/stories/six-black-women-who-shaped-education-america,historical_institutions_organizations
248,P081,Jazz was originally seen as socially unacceptable and often referred to by what specific derogatory phrase?,gemini-2.5-flash,"Jazz was originally seen as socially unacceptable and often referred to by the specific derogatory phrase, ""the devil's music."" This reflected its association with vice districts and a perceived moral decline.",2025-12-16_21-20-01,,,https://nmaahc.si.edu/explore/stories/women-behind-music,african_diaspora
249,P082,Which specific book by Sherrie Tucker is cited as noting the existence of all-girl bands of the 1940s and the complexities of racial performance during the era?,gemini-2.5-flash,"Sherrie Tucker's *Swing Shift: ""All-Girl"" Bands of the 1940s* is the specific book cited for noting the existence of all-girl bands during that decade and exploring the complexities of racial performance within the era.",2025-12-16_21-20-10,,,https://nmaahc.si.edu/explore/stories/women-behind-music,black_texts_authors
250,P083,"What is the specific acronym that the nonverbal communication known as the ""dap"" stands for among Black service members in Vietnam?",gemini-2.5-flash,"The nonverbal communication known as the ""dap"" does not stand for a specific acronym among Black service members in Vietnam. Instead, ""dap"" referred to a complex handshake that served as a symbol of solidarity, cultural identity, and mutual respect among them.",2025-12-16_21-20-36,,,https://nmaahc.si.edu/explore/stories/giving-dap,african_diaspora
251,P084,What specific item was used to create the bracelet on the embroidered clenched fist symbol of the Mau Mau on the Vietnam Tour Jacket?,gemini-2.5-flash,"The bracelet on the embroidered clenched fist symbol of the Mau Mau on Vietnam Tour Jackets often represents a stylized **M-16 rifle ammunition bandolier**. This design symbolized a combat soldier's identity and connection to their weapon, sometimes depicted with individual rounds forming links in the bracelet.",2025-12-16_21-21-10,,,https://nmaahc.si.edu/explore/stories/giving-dap,african_diaspora
252,P085,"The Buffalo Soldiers played a key role in defusing which ""little-known"" 1892 conflict in Wyoming? ",gemini-2.5-flash,The Buffalo Soldiers played a key role in defusing the Johnson County War in 1892. They were dispatched by President Benjamin Harrison to restore order and protect all parties after the conflict between large cattle barons and homesteaders escalated.,2025-12-16_21-21-36,,,https://nmaahc.si.edu/explore/stories/proud-legacy-buffalo-soldiers,african_diaspora
253,P086,"Johnnetta Betsch Cole’s great-grandfather, Abraham Lincoln Lewis, co-founded what specific company in Jacksonville, Florida? ",gemini-2.5-flash,"Johnnetta Betsch Cole’s great-grandfather, Abraham Lincoln Lewis, co-founded the **Afro-American Life Insurance Company** in Jacksonville, Florida. This historically significant Black-owned company provided vital financial services and employment opportunities for the African American community during a segregated era.",2025-12-16_21-21-50,,,https://nmaahc.si.edu/explore/stories/six-black-women-who-shaped-education-america,historical_institutions_organizations
254,P087,"What specific honor, awarded by the NAACP, did Mary McLeod Bethune receive in 1935?",gemini-2.5-flash,"In 1935, Mary McLeod Bethune received the prestigious Spingarn Medal. This honor, awarded annually by the NAACP, recognizes outstanding achievement by an African American.",2025-12-16_21-22-09,,,https://nmaahc.si.edu/explore/stories/six-black-women-who-shaped-education-america,historical_institutions_organizations
255,P081,Jazz was originally seen as socially unacceptable and often referred to by what specific derogatory phrase?,gpt-5,It was often derided as “the devil’s music.”,2025-12-16_21-19-58,,,https://nmaahc.si.edu/explore/stories/women-behind-music,african_diaspora
256,P082,Which specific book by Sherrie Tucker is cited as noting the existence of all-girl bands of the 1940s and the complexities of racial performance during the era?,gpt-5,"Sherrie Tucker’s book is Swing Shift: “All-Girl” Bands of the 1940s (Duke University Press, 2000).",2025-12-16_21-20-06,,,https://nmaahc.si.edu/explore/stories/women-behind-music,black_texts_authors
257,P083,"What is the specific acronym that the nonverbal communication known as the ""dap"" stands for among Black service members in Vietnam?",gpt-5,“DAP” stood for “Dignity And Pride.”,2025-12-16_21-20-31,,,https://nmaahc.si.edu/explore/stories/giving-dap,african_diaspora
258,P084,What specific item was used to create the bracelet on the embroidered clenched fist symbol of the Mau Mau on the Vietnam Tour Jacket?,gpt-5,A bracelet made from bullet casings.,2025-12-16_21-21-02,,,https://nmaahc.si.edu/explore/stories/giving-dap,african_diaspora
259,P085,"The Buffalo Soldiers played a key role in defusing which ""little-known"" 1892 conflict in Wyoming? ",gpt-5,"The Johnson County War, also known as the Wyoming Range War, in 1892.",2025-12-16_21-21-32,,,https://nmaahc.si.edu/explore/stories/proud-legacy-buffalo-soldiers,african_diaspora
260,P086,"Johnnetta Betsch Cole’s great-grandfather, Abraham Lincoln Lewis, co-founded what specific company in Jacksonville, Florida? ",gpt-5,"Abraham Lincoln Lewis co-founded the Afro-American Life Insurance Company in Jacksonville, Florida.",2025-12-16_21-21-46,,,https://nmaahc.si.edu/explore/stories/six-black-women-who-shaped-education-america,historical_institutions_organizations
261,P087,"What specific honor, awarded by the NAACP, did Mary McLeod Bethune receive in 1935?",gpt-5,"The NAACP awarded Mary McLeod Bethune the Spingarn Medal in 1935, the association’s highest honor.",2025-12-16_21-22-04,,,https://nmaahc.si.edu/explore/stories/six-black-women-who-shaped-education-america,historical_institutions_organizations
262,P088,"Before finding fame as an entertainer, Jimmie Daniels attended which specific school in the Bronx to study business?",claude-haiku-4-5,"I don't have reliable information about which specific school in the Bronx Jimmie Daniels attended to study business before his entertainment career. To get an accurate answer, I'd recommend checking biographical sources or archives focused on Jimmie Daniels' early life.",2025-12-18_23-06-37,,,https://nmaahc.si.edu/lgbtq/jimmie-daniels,historical_institutions_organizations
263,P089," While working in Omaha, Nebraska, Whitney M. Young Jr.  successfully advocated for the addition of a non-segregation clause to what specific local regulation?",claude-haiku-4-5,"While working in Omaha, Nebraska, Whitney M. Young Jr. successfully advocated for the addition of a non-segregation clause to the local **housing code** (or **building code**). This effort was part of his early civil rights work to combat housing discrimination in the city.",2025-12-18_23-07-10,,,https://nmaahc.si.edu/explore/stories/whitney-m-young-jr,historical_institutions_organizations
264,P090,"The National Urban League’s early philosophy of ""racial uplift"" was developed to counter which 20th-century belief system that depicted racial disparities as part of the ""natural order""?",claude-haiku-4-5,"The National Urban League's philosophy of ""racial uplift"" was developed to counter **scientific racism** (also called racial determinism or social Darwinism), which used pseudoscientific theories to justify racial hierarchies and claim that racial disparities were inherent and unchangeable rather than the result of systemic discrimination and unequal opportunity.",2025-12-18_23-07-22,,,https://nmaahc.si.edu/explore/stories/whitney-m-young-jr,historical_institutions_organizations
265,P091,"What is the title of the autobiography in which Jackie Robinson describes his trial as a vent for the ""bigotry"" of individuals who considered him ""uppity""?",claude-haiku-4-5,"The autobiography is titled ""I Never Had It Made"" (1972), in which Jackie Robinson reflects on his experiences with racism and discrimination throughout his life and career.",2025-12-18_23-07-37,,,https://nmaahc.si.edu/explore/stories/jackie-robinson-and-double-v-campaign,black_texts_authors
266,P092,The title “Queen Mother” was adopted by Audley Moore as a reference to the spiritual and political roles of women in which specific West African empire? ,claude-haiku-4-5,"Audley Moore adopted the title ""Queen Mother"" as a reference to the spiritual and political roles of women in the **Kush Empire** (also known as the Kingdom of Kush in ancient Nubia). The Queen Mother held significant authority and influence in Kushite society, a tradition Moore invoked to emphasize the leadership and spiritual importance of Black women.",2025-12-18_23-07-59,,,https://nmaahc.si.edu/explore/stories/malcolm-x-women-who-shaped-man,african_diaspora
267,P093,"After Malcolm X’s death, Dr. Betty Shabazz wrote her academic dissertation specifically about which organization?",claude-haiku-4-5,"After Malcolm X's death, Dr. Betty Shabazz wrote her academic dissertation about the Nation of Islam, the organization her late husband had been prominently affiliated with before his assassination.",2025-12-18_23-08-23,,,https://nmaahc.si.edu/explore/stories/malcolm-x-women-who-shaped-man,black_texts_authors
268,P094,"Anna Julia Cooper served as the seventh principal of which Washington, D.C. institution, which was later renamed Dunbar High School?",claude-haiku-4-5,"Anna Julia Cooper served as the seventh principal of the M Street School in Washington, D.C., which was later renamed Dunbar High School.",2025-12-18_23-08-36,,,https://nmaahc.si.edu/explore/stories/anna-julia-cooper-educator-writer-and-intellectual,historical_institutions_organizations
269,P088,"Before finding fame as an entertainer, Jimmie Daniels attended which specific school in the Bronx to study business?",gemini-2.5-flash,"Before finding fame, Jimmie Daniels studied business at New York University's University Heights campus in the Bronx. This specific school offered him an education before he embarked on his career as an entertainer.",2025-12-18_23-06-40,,,https://nmaahc.si.edu/lgbtq/jimmie-daniels,historical_institutions_organizations
270,P089," While working in Omaha, Nebraska, Whitney M. Young Jr.  successfully advocated for the addition of a non-segregation clause to what specific local regulation?",gemini-2.5-flash,"While working in Omaha, Nebraska, Whitney M. Young Jr. successfully advocated for the addition of a non-segregation clause to the regulations governing the **Omaha Public Housing Authority**.",2025-12-18_23-07-13,,,https://nmaahc.si.edu/explore/stories/whitney-m-young-jr,historical_institutions_organizations
271,P090,"The National Urban League’s early philosophy of ""racial uplift"" was developed to counter which 20th-century belief system that depicted racial disparities as part of the ""natural order""?",gemini-2.5-flash,"The National Urban League's early philosophy of ""racial uplift"" was developed to counter **Social Darwinism**, a 20th-century belief system that depicted racial disparities as part of the ""natural order"" based on inherent biological and social differences.",2025-12-18_23-07-27,,,https://nmaahc.si.edu/explore/stories/whitney-m-young-jr,historical_institutions_organizations
272,P091,"What is the title of the autobiography in which Jackie Robinson describes his trial as a vent for the ""bigotry"" of individuals who considered him ""uppity""?",gemini-2.5-flash,"The title of Jackie Robinson's autobiography is *I Never Had It Made*. In this work, he recounts his trial as a release for the ""bigotry"" of those who perceived him as ""uppity.""",2025-12-18_23-07-40,,,https://nmaahc.si.edu/explore/stories/jackie-robinson-and-double-v-campaign,black_texts_authors
273,P092,The title “Queen Mother” was adopted by Audley Moore as a reference to the spiritual and political roles of women in which specific West African empire? ,gemini-2.5-flash,"The title ""Queen Mother"" was adopted by Audley Moore as a reference to the spiritual and political roles of women in the **Asante Empire**. In this West African kingdom, the Queen Mother (*Asantehemaa*) held significant power, advising the king and playing a vital role in succession and governance.",2025-12-18_23-08-02,,,https://nmaahc.si.edu/explore/stories/malcolm-x-women-who-shaped-man,african_diaspora
274,P093,"After Malcolm X’s death, Dr. Betty Shabazz wrote her academic dissertation specifically about which organization?",gemini-2.5-flash,"After Malcolm X’s death, Dr. Betty Shabazz wrote her academic dissertation focusing on the role of the president at **historically Black colleges and universities (HBCUs)**. Her research specifically explored leadership within these vital educational institutions.",2025-12-18_23-08-25,,,https://nmaahc.si.edu/explore/stories/malcolm-x-women-who-shaped-man,black_texts_authors
275,P094,"Anna Julia Cooper served as the seventh principal of which Washington, D.C. institution, which was later renamed Dunbar High School?",gemini-2.5-flash,"Anna Julia Cooper served as the seventh principal of M Street High School, which was later renamed Dunbar High School.",2025-12-18_23-08-39,,,https://nmaahc.si.edu/explore/stories/anna-julia-cooper-educator-writer-and-intellectual,historical_institutions_organizations
276,P088,"Before finding fame as an entertainer, Jimmie Daniels attended which specific school in the Bronx to study business?",gpt-5,The Monroe School of Business (now Monroe College) in the Bronx.,2025-12-18_23-06-34,,,https://nmaahc.si.edu/lgbtq/jimmie-daniels,historical_institutions_organizations
277,P089," While working in Omaha, Nebraska, Whitney M. Young Jr.  successfully advocated for the addition of a non-segregation clause to what specific local regulation?",gpt-5,"The city’s restaurant-licensing ordinance. In Omaha, Whitney Young pressed officials to add a non-segregation clause to the restaurant licensing code to bar discriminatory service.",2025-12-18_23-07-08,,,https://nmaahc.si.edu/explore/stories/whitney-m-young-jr,historical_institutions_organizations
278,P090,"The National Urban League’s early philosophy of ""racial uplift"" was developed to counter which 20th-century belief system that depicted racial disparities as part of the ""natural order""?",gpt-5,Social Darwinism—the era’s scientific-racist/eugenic ideology that framed racial disparities as the “natural order.”,2025-12-18_23-07-20,,,https://nmaahc.si.edu/explore/stories/whitney-m-young-jr,historical_institutions_organizations
279,P091,"What is the title of the autobiography in which Jackie Robinson describes his trial as a vent for the ""bigotry"" of individuals who considered him ""uppity""?",gpt-5,I Never Had It Made.,2025-12-18_23-07-36,,,https://nmaahc.si.edu/explore/stories/jackie-robinson-and-double-v-campaign,black_texts_authors
280,P092,The title “Queen Mother” was adopted by Audley Moore as a reference to the spiritual and political roles of women in which specific West African empire? ,gpt-5,The Ashanti (Asante) Empire of West Africa. She invoked the Akan tradition in which queen mothers held significant spiritual and political authority.,2025-12-18_23-07-57,,,https://nmaahc.si.edu/explore/stories/malcolm-x-women-who-shaped-man,african_diaspora
281,P093,"After Malcolm X’s death, Dr. Betty Shabazz wrote her academic dissertation specifically about which organization?",gpt-5,"The Organization of Afro-American Unity (OAAU), the group Malcolm X founded in 1964.",2025-12-18_23-08-21,,,https://nmaahc.si.edu/explore/stories/malcolm-x-women-who-shaped-man,black_texts_authors
